,Heading1Key,Heading1Label,Heading1TitleText,Heading2Key,Heading2TitleText,SectionKey,SectionLabel,SectionText,SubsectionKey,SubsectionLabel,SubsectionText,MarginalNoteKey,MarginalNote,ParagraphKey,ParagraphLabel,ParagraphText,SubparagraphKey,SubparagraphLabel,SubparagraphText,ClauseKey,ClauseLabel,ClauseText,SubclauseKey,SubclauseLabel,SubclauseText
5470,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128874,(4),No certificate issued under subparagraph (1)(a)(iii) or paragraph (1)(c) shall be received in evidence unless the party intending to produce it has given to the accused reasonable notice of his intention together with a copy of the certificate.,128874,Notice of intention to produce certificate,,,,,,,,,,,,
5471,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128858,667,,128876,(5),"In this section, fingerprint examiner means a person designated as such for the purposes of this section by the Minister of Public Safety and Emergency Preparedness.",128876,Definition of fingerprint examiner,,,,,,,,,,,,
5472,127935,PART XX,Procedure in Jury Trials and General Provisions,128848,Previous Convictions,128880,668 and 669,"[Repealed, 1995, c. 22, s. 4]",,,,,,,,,,,,,,,,,
5473,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128882,669.1,,128884,(1),"Where any judge, court or provincial court judge by whom or which the plea of the accused or defendant to an offence was taken has not commenced to hear evidence, any judge, court or provincial court judge having jurisdiction to try the accused or defendant has jurisdiction for the purpose of the hearing and adjudication.",128884,Jurisdiction,,,,,,,,,,,,
5474,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128882,669.1,,128885,(2),"Any court, judge or provincial court judge having jurisdiction to try an accused or a defendant, or any clerk or other proper officer of the court, or in the case of an offence punishable on summary conviction, any justice, may, at any time before or after the plea of the accused or defendant is taken, adjourn the proceedings.",128885,Adjournment,,,,,,,,,,,,
5475,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128889,669.2,,128891,(1),"Subject to this section, where an accused or a defendant is being tried by",128891,Continuation of proceedings,128892,(a),"a judge or provincial court judge,",,,,,,,,,
5476,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128889,669.2,,128891,(1),"Subject to this section, where an accused or a defendant is being tried by",128891,Continuation of proceedings,128893,(b),"a justice or other person who is, or is a member of, a summary conviction court, or",,,,,,,,,
5477,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128889,669.2,,128891,(1),"Subject to this section, where an accused or a defendant is being tried by",128891,Continuation of proceedings,128894,(c),"a court composed of a judge and jury,",,,,,,,,,
5478,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128889,669.2,,128896,(2),"Where a verdict was rendered by a jury or an adjudication was made by a judge, provincial court judge, justice or other person before whom the trial was commenced, the judge, provincial court judge, justice or other person before whom the proceedings are continued shall, without further election by an accused, impose the punishment or make the order that is authorized by law in the circumstances.",128896,Where adjudication is made,,,,,,,,,,,,
5479,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128889,669.2,,128898,(3),"Subject to subsections (4) and (5), if the trial was commenced but no adjudication was made or verdict rendered, the judge, provincial court judge, justice or other person before whom the proceedings are continued shall, without further election by an accused, commence the trial again as if no evidence on the merits had been taken.",128898,If no adjudication made,,,,,,,,,,,,
5480,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128889,669.2,,128900,(4),"If a trial that is before a court composed of a judge and a jury was commenced but no adjudication was made or verdict rendered, the judge before whom the proceedings are continued may, without further election by an accused, continue the trial or commence the trial again as if no evidence on the merits had been taken.",128900,If no adjudication made — jury trials,,,,,,,,,,,,
5481,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128889,669.2,,128902,(5),"Where a trial is continued under paragraph (4)(a), any evidence that was adduced before a judge referred to in paragraph (1)(c) is deemed to have been adduced before the judge before whom the trial is continued but, where the prosecutor and the accused so agree, any part of that evidence may be adduced again before the judge before whom the trial is continued.",128902,Where trial continued,,,,,,,,,,,,
5482,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128906,669.3,"Where a court composed of a judge and a jury, a judge or a provincial court judge is conducting a trial and the judge or provincial court judge is appointed to another court, he or she continues to have jurisdiction in respect of the trial until its completion.",,,,,,,,,,,,,,,,,
5483,127935,PART XX,Procedure in Jury Trials and General Provisions,128881,Jurisdiction,128906,669.3,"Where a court composed of a judge and a jury, a judge or a provincial court judge is conducting a trial and the judge or provincial court judge is appointed to another court, he or she continues to have jurisdiction in respect of the trial until its completion.",,,,128906,Jurisdiction when appointment to another court,,,,,,,,,,,,
5484,127935,PART XX,Procedure in Jury Trials and General Provisions,128910,Formal Defects in Jury Process,128911,670,Judgment shall not be stayed or reversed after verdict on an indictment,,,,,,,,,,,,,,,,,
5485,127935,PART XX,Procedure in Jury Trials and General Provisions,128910,Formal Defects in Jury Process,128911,670,Judgment shall not be stayed or reversed after verdict on an indictment,,,,128911,Judgment not to be stayed on certain grounds,,,,,,,,,,,,
5486,127935,PART XX,Procedure in Jury Trials and General Provisions,128910,Formal Defects in Jury Process,128917,671,"No omission to observe the directions contained in any Act with respect to the qualification, selection, balloting or distribution of jurors, the preparation of the jurors’ book, the selecting of jury lists or the drafting of panels from the jury lists is a ground for impeaching or quashing a verdict rendered in criminal proceedings.",,,,,,,,,,,,,,,,,
5487,127935,PART XX,Procedure in Jury Trials and General Provisions,128910,Formal Defects in Jury Process,128917,671,"No omission to observe the directions contained in any Act with respect to the qualification, selection, balloting or distribution of jurors, the preparation of the jurors’ book, the selecting of jury lists or the drafting of panels from the jury lists is a ground for impeaching or quashing a verdict rendered in criminal proceedings.",,,,128917,Directions respecting jury or jurors directory,,,,,,,,,,,,
